"","REGION","PRIMARY_SAMPLE_UNIT","STATION_NR","YEAR","MONTH","DAY","HABITAT_CD","STRAT","RUGOSITY_CD","WTD_RUG","LAT_DEGREES","LON_DEGREES","MAPGRID_NR","SUB_REGION_NAME","SUB_REGION_NR","ZONE_NAME","ZONE_NR","MPA_NAME","MPA_NR","ADMIN","PROT","DEPTH_STRAT","MIN_DEPTH","MAX_DEPTH","METERS_COMPLETED","SPECIES_CD","SPECIES_NAME","N","JUV","MAX_DIAMETER","PERP_DIAMETER","HEIGHT","OLD_MORT","RECENT_MORT","BLEACH_CONDITION","DISEASE","SURVEY","SurveyCode","MilSortCode","BleachingPresAbs"
"488","FLK","1102",2,2015,6,5,"ISOL_MR","MCPR",NA,0.396666666666667,25.36878,-80.15127,1964544,"Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,8.83919971714561,10.667999658624,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-6-5-1102","2015-6-5-1102-2",1
"489","FLK","1108",2,2015,6,5,"SPGR_LR","FSLR",NA,0.516666666666667,25.36703,-80.14062,1964103,"Biscayne",12,"Forereef",4,"BISC_SRZ",28,NA,1,NA,3.6575998829568,4.8767998439424,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-6-5-1108","2015-6-5-1108-2",1
"490","FLK","1015",2,2015,6,6,"ISOL_MR","MCPR",NA,0.483333333333333,25.46042,-80.13552,1983990,"Biscayne",12,"Mid Channel",2,"Unprotected",0,NA,0,NA,4.571999853696,5.79119981468161,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-6-6-1015","2015-6-6-1015-2",1
"491","FLK","1017",2,2015,6,6,"ISOL_LR","MCPR",NA,0.25,25.4679,-80.14112,1985242,"Biscayne",12,"Mid Channel",2,"Unprotected",0,NA,0,NA,2.7431999122176,3.3527998927104,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-6-6-1017","2015-6-6-1017-2",1
"492","FLK","1524",2,2015,6,6,"ISOL_MR","FSLR",NA,0.463333333333333,25.46705,-80.12495,1985102,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,3.9623998732032,5.18159983418881,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-6-6-1524","2015-6-6-1524-2",1
"493","FLK","1525",2,2015,6,6,"CONT_LR","FMLR",NA,0.27,25.47268,-80.12643,1986037,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,6.40079979517441,6.70559978542081,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-6-6-1525","2015-6-6-1525-2",1
"494","FLK","1042",2,2015,6,7,"SPGR_LR","FSLR",NA,0.183333333333333,25.5893,-80.09653,2003830,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,3.3527998927104,3.6575998829568,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-6-7-1042","2015-6-7-1042-2",1
"495","FLK","1056",2,2015,6,7,"CONT_LR","FSLR",NA,0.236666666666667,25.59142,-80.09605,2004070,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,3.3527998927104,3.9623998732032,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-6-7-1056","2015-6-7-1056-2",1
"496","FLK","1065",2,2015,6,11,"ISOL_LR","MCPR",NA,0.236666666666667,25.3814,-80.16818,1967659,"Biscayne",12,"Mid Channel",2,"BISC_MRZ",27,NA,1,NA,2.1335999317248,3.6575998829568,10,"ACR CERV","Acropora cervicornis",1,0,16,13,6,20,0,"N","A","NCRMP","2015-6-11-1065","2015-6-11-1065-2",0
"497","FLK","1066",2,2015,6,11,"ISOL_LR","MCPR",NA,0.236666666666667,25.38092,-80.16395,1967444,"Biscayne",12,"Mid Channel",2,"BISC_MRZ",27,NA,1,NA,2.4383999219712,3.047999902464,10,"ACR CERV","Acropora cervicornis",1,0,25,18,13,1,1,"N","A","NCRMP","2015-6-11-1066","2015-6-11-1066-2",0
"498","FLK","1112",2,2015,6,11,"CONT_LR","FSLR",NA,0.223333333333333,25.35985,-80.15235,1962271,"Biscayne",12,"Forereef",4,"BISC_SRZ",28,NA,1,NA,5.18159983418881,6.09599980492801,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-6-11-1112","2015-6-11-1112-2",0
"499","SEFCRI","5820",5059,2015,7,22,"RGSH","NEAR0",0,NA,25.80935,-80.10992,502233,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,18.04462,18.04462,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-7-22-5820","2015-7-22-5820-5059",1
"500","SEFCRI","5821",5067,2015,7,22,"RGSH","NEAR0",0,NA,25.80391,-80.10495,504206,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,24.93438369,25.91863631,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-7-22-5821","2015-7-22-5821-5067",1
"501","SEFCRI","5822",5072,2015,7,22,"RGSH","NEAR0",0,NA,25.77775,-80.11163,513711,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,24.93438369,24.93438369,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-7-22-5822","2015-7-22-5822-5072",1
"502","SEFCRI","5823",5065,2015,7,22,"LIRI","INNR0",0,NA,25.77086,-80.09684,516022,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,33.13648525,35.10498738,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-7-22-5823","2015-7-22-5823-5065",1
"503","SEFCRI","5846",5075,2015,7,28,"RGSH","NEAR0",0,NA,25.89965,-80.10874,469433,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,20.01312369,20.01312369,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-7-28-5846","2015-7-28-5846-5075",1
"504","SEFCRI","5847",5078,2015,7,28,"RGSH","NEAR0",0,NA,25.85083,-80.10902,487145,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,16.07611631,16.07611631,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-7-28-5847","2015-7-28-5847-5078",1
"505","FLK","1082",2,2015,8,14,"SPGR_LR","FMLR",NA,0.243333333333333,25.37257,-80.13728,1965460,"Biscayne",12,"Forereef",4,"BISC_MRZ",27,NA,1,NA,11.5823996293632,12.191999609856,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-8-14-1082","2015-8-14-1082-2",0
"506","FLK","1098",2,2015,8,14,"ISOL_MR","MCPR",NA,0.303333333333333,25.36793,-80.16968,1964300,"Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,3.6575998829568,6.70559978542081,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-8-14-1098","2015-8-14-1098-2",1
"507","FLK","1563",2,2015,8,14,"ISOL_MR","OFPR",NA,0.443333333333333,25.36743,-80.15213,1964318,"Biscayne",12,"Offshore Patch Reef",3,"BISC_SRZ",28,NA,1,NA,8.22959973665281,10.0583996781312,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-8-14-1563","2015-8-14-1563-2",1
"508","FLK","1013",2,2015,8,15,"ISOL_MR","MCPR",NA,0.343333333333333,25.4553,-80.14338,1983040,"Biscayne",12,"Mid Channel",2,"Unprotected",0,NA,0,NA,3.3527998927104,4.571999853696,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-8-15-1013","2015-8-15-1013-2",1
"509","FLK","1043",2,2015,8,15,"CONT_LR","FMLR",NA,0.176666666666667,25.46138,-80.1182,1984163,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,8.53439972689921,8.83919971714561,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-8-15-1043","2015-8-15-1043-2",0
"510","FLK","1087",2,2015,8,15,"SPGR_LR","FMLR",NA,0.386666666666667,25.43697,-80.12062,1979795,"Biscayne",12,"Forereef",4,"BISC_MRZ",27,NA,1,NA,6.70559978542081,9.14399970739201,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-8-15-1087","2015-8-15-1087-2",1
"511","FLK","1531",2,2015,8,15,"SPGR_LR","FMLR",NA,0.236666666666667,25.46658,-80.11098,1985116,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,12.191999609856,13.4111995708416,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-8-15-1531","2015-8-15-1531-2",1
"512","FLK","1033",2,2015,8,16,"ISOL_LR","OFPR",NA,0.236666666666667,25.62397,-80.09942,2008583,"Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,7.92479974640641,8.22959973665281,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-8-16-1033","2015-8-16-1033-2",1
"513","FLK","1039",2,2015,8,16,"SPGR_LR","FMLR",NA,0.64,25.57537,-80.09935,2001879,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,7.31519976591361,8.22959973665281,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-8-16-1039","2015-8-16-1039-2",1
"514","FLK","1051",2,2015,8,16,"CONT_LR","FSLR",NA,0.243333333333333,25.5363,-80.10377,1996467,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,3.6575998829568,4.571999853696,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-8-16-1051","2015-8-16-1051-2",1
"515","FLK","1052",2,2015,8,16,"RUBB_LR","FSLR",NA,0.15,25.59047,-80.09868,2003948,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,4.2671998634496,4.571999853696,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-8-16-1052","2015-8-16-1052-2",1
"516","FLK","1523",2,2015,8,17,"SPGR_LR","FMLR",NA,0.25,25.58627,-80.09433,2003348,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,8.83919971714561,9.75359968788481,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-8-17-1523","2015-8-17-1523-2",1
"517","FLK","1526",2,2015,8,17,"SPGR_LR","FSLR",NA,0.456666666666667,25.57115,-80.10498,2001253,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,4.2671998634496,4.8767998439424,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-8-17-1526","2015-8-17-1526-2",1
"518","FLK","1527",2,2015,8,17,"SPGR_LR","FMLR",NA,0.256666666666667,25.5803,-80.09645,2002614,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,7.31519976591361,8.83919971714561,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-8-17-1527","2015-8-17-1527-2",1
"519","FLK","1530",2,2015,8,17,"RUBB_LR","FSLR",NA,0.156666666666667,25.48667,-80.11375,1988531,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,3.9623998732032,4.2671998634496,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-8-17-1530","2015-8-17-1530-2",1
"520","FLK","1554",2,2015,8,18,"SPGR_LR","FMLR",NA,0.283333333333333,25.39558,-80.12985,1971186,"Biscayne",12,"Forereef",4,"BISC_MRZ",27,NA,1,NA,13.1063995805952,14.6303995318272,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-8-18-1554","2015-8-18-1554-2",1
"521","FLK","1029",2,2015,8,19,"ISOL_LR","OFPR",NA,0.27,25.32713,-80.16243,1953671,"Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,9.75359968788481,10.667999658624,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-8-19-1029","2015-8-19-1029-2",1
"522","FLK","1036",2,2015,8,19,"CONT_LR","OFPR",NA,0.21,25.3223,-80.18237,1952139,"Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,2.4383999219712,3.9623998732032,10,"ACR CERV","Acropora cervicornis",1,0,30,20,10,2,0,"N","A","NCRMP","2015-8-19-1036","2015-8-19-1036-2",1
"523","FLK","1053",2,2015,8,19,"CONT_LR","FMLR",NA,0.15,25.2978,-80.1648,1945083,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,12.191999609856,12.4967996001024,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-8-19-1053","2015-8-19-1053-2",0
"524","FLK","1547",2,2015,8,20,"SPGR_LR","FMLR",NA,0.23,25.40323,-80.1295,1972880,"Biscayne",12,"Forereef",4,"BISC_MRZ",27,NA,1,NA,7.61999975616001,8.22959973665281,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-8-20-1547","2015-8-20-1547-2",1
"525","FLK","1568",2,2015,8,20,"CONT_LR","FMLR",NA,0.223333333333333,25.3572,-80.15195,1961582,"Biscayne",12,"Forereef",4,"BISC_SRZ",28,NA,1,NA,8.83919971714561,10.3631996683776,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-8-20-1568","2015-8-20-1568-2",1
"526","FLK","1570",2,2015,8,20,"SPGR_LR","FMLR",NA,0.236666666666667,25.35708,-80.14095,1961593,"Biscayne",12,"Forereef",4,"BISC_SRZ",28,NA,1,NA,13.4111995708416,14.3255995415808,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"NCRMP","2015-8-20-1570","2015-8-20-1570-2",1
"527","FLK","5348",5213,2015,9,3,"ISOL_LR","OFPR",NA,NA,25.52637,-80.11988,1995001,"Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,23.95013,23.95013,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-3-5348","2015-9-3-5348-5213",1
"528","FLK","5349",5211,2015,9,3,"ISOL_LR","OFPR",NA,NA,25.52838,-80.1187,1995270,"Biscayne",12,"Offshore Patch Reef",3,"Unprotected",0,NA,0,NA,22.96588,22.96588,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-3-5349","2015-9-3-5349-5211",1
"529","FLK","5354",5185,2015,9,3,"SPGR_LR","FSLR",NA,NA,25.54633,-80.10165,1997869,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,12.13911,12.13911,10,"ACR CERV","Acropora cervicornis",1,0,30,30,10,0,0,"N","A","DRM","2015-9-3-5354","2015-9-3-5354-5185",1
"530","SEFCRI","5321",5137,2015,9,3,"LIRM","MIDR0",0,NA,25.8874,-80.0953,473711,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,59.05512,61.02362525,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-3-5321","2015-9-3-5321-5137",1
"531","SEFCRI","5333",5142,2015,9,3,"CPDP","OFFR0",0,NA,25.94373,-80.09686,453373,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,46.91601262,46.91601262,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-3-5333","2015-9-3-5333-5142",1
"532","SEFCRI","5858",5180,2015,9,3,"RGSH","NEAR0",0,NA,25.95163,-80.10908,450408,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,18.04462,18.04462,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-3-5858","2015-9-3-5858-5180",1
"533","SEFCRI","5860",5226,2015,9,3,"LIRI","INNR0",0,NA,25.84233,-80.10415,490102,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,20.01312369,20.01312369,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-3-5860","2015-9-3-5860-5226",1
"534","FLK","5362",5184,2015,9,4,"CONT_LR","FMLR",NA,NA,25.46788,-80.11815,1985265,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,25.91864,27.88714,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-4-5362","2015-9-4-5362-5184",1
"535","FLK","5374",5205,2015,9,4,"SPGR_LR","FMLR",NA,NA,25.50428,-80.10616,1991467,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,30.83989,32.15223,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-4-5374","2015-9-4-5374-5205",1
"536","FLK","5355",5190,2015,9,8,"CONT_LR","FSLR",NA,NA,25.56709,-80.1081,2000754,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,14.10761,14.10761,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-8-5355","2015-9-8-5355-5190",1
"537","FLK","5360",5194,2015,9,8,"SPGR_LR","FMLR",NA,NA,25.58963,-80.09336,2003833,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,39.04199,39.04199,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-8-5360","2015-9-8-5360-5194",1
"538","FLK","5363",5188,2015,9,8,"CONT_LR","FSLR",NA,NA,25.5744,-80.11338,2001741,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,15.09186,15.09186,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-8-5363","2015-9-8-5363-5188",1
"539","FLK","5364",5203,2015,9,8,"CONT_LR","FMLR",NA,NA,25.67719,-80.09761,2015744,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,23.95013,24.93438,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-8-5364","2015-9-8-5364-5203",1
"540","FLK","5375",5197,2015,9,8,"ISOL_LR","FMLR",NA,NA,25.62756,-80.09506,2009107,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,19.02887,19.02887,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-8-5375","2015-9-8-5375-5197",1
"541","FLK","5645",5195,2015,9,8,"ISOL_LR","FSLR",NA,NA,25.60052,-80.10224,2005264,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,15.09186,15.09186,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-8-5645","2015-9-8-5645-5195",1
"542","SEFCRI","5279",4976,2015,9,10,"CPSH","NEAR0",0,NA,25.9398,-80.11624,454665,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,18.04462,18.04462,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-10-5279","2015-9-10-5279-4976",1
"543","SEFCRI","5280",4975,2015,9,10,"CPSH","NEAR0",0,NA,25.92536,-80.10401,459926,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,26.90288737,26.90288737,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-10-5280","2015-9-10-5280-4975",1
"544","SEFCRI","5282",5056,2015,9,10,"CPSH","NEAR0",0,NA,25.8826,-80.11391,475660,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,18.04462,18.04462,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-10-5282","2015-9-10-5282-5056",1
"545","SEFCRI","5303",4974,2015,9,10,"LIRI","INNR0",0,NA,25.88246,-80.10083,475673,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,30.83989475,32.15223263,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-10-5303","2015-9-10-5303-4974",1
"546","SEFCRI","5308",4998,2015,9,10,"LIRI","INNR1",1,NA,25.8906,-80.10079,472721,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,37.07349262,42.97900525,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-10-5308","2015-9-10-5308-4998",1
"547","SEFCRI","5309",4999,2015,9,10,"LIRI","INNR1",1,NA,25.84919,-80.10428,487806,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,13.12336,13.12336,10,"ACR CERV","Acropora cervicornis",1,0,36,36,18,20,0,"T","A","DRM","2015-9-10-5309","2015-9-10-5309-4999",1
"548","FLK","5343",5201,2015,9,11,"ISOL_MR","MCPR",NA,NA,25.39134,-80.15449,1970083,"Biscayne",12,"Mid Channel",2,"BISC_MRZ",27,NA,1,NA,12.13911,18.04462,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-11-5343","2015-9-11-5343-5201",1
"549","FLK","5344",5199,2015,9,11,"ISOL_MR","MCPR",NA,NA,25.41534,-80.15097,1975574,"Biscayne",12,"Mid Channel",2,"BISC_MRZ",27,NA,1,NA,8.858268,8.858268,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-11-5344","2015-9-11-5344-5199",1
"550","SEFCRI","5289",4979,2015,9,17,"RGSH","NEAR0",0,NA,25.79575,-80.09788,507165,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,35.10498738,35.10498738,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-17-5289","2015-9-17-5289-4979",1
"551","SEFCRI","5312",4989,2015,9,17,"APRD","NEAR0",0,NA,25.7802,-80.08766,512751,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,56.10236525,57.08661475,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-17-5312","2015-9-17-5312-4989",1
"552","FLK","5345",5183,2015,9,21,"ISOL_MR","MCPR",NA,NA,25.41843,-80.15529,1976110,"Biscayne",12,"Mid Channel",2,"BISC_MRZ",27,NA,1,NA,11.15486,11.15486,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-21-5345","2015-9-21-5345-5183",1
"553","SEFCRI","5278",5089,2015,9,25,"CPSH","NEAR0",0,NA,25.94391,-80.11332,453356,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,20.99737631,20.99737631,10,"ACR CERV","Acropora cervicornis",1,0,24,24,22,90,5,"T","A","DRM","2015-9-25-5278","2015-9-25-5278-5089",1
"554","SEFCRI","5286",5038,2015,9,25,"RGSH","NEAR0",0,NA,25.80875,-80.11192,502231,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,16.07611631,16.07611631,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-25-5286","2015-9-25-5286-5038",1
"555","SEFCRI","5301",5086,2015,9,25,"LIRI","INNR0",0,NA,25.96288,-80.10317,446478,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,30.83989475,30.83989475,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-25-5301","2015-9-25-5301-5086",1
"556","SEFCRI","5302",5003,2015,9,25,"LIRI","INNR1",1,NA,25.95012,-80.10097,451073,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,27.88714,27.88714,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-25-5302","2015-9-25-5302-5003",1
"557","SEFCRI","5311",5007,2015,9,25,"PTCH","NEAR0",0,NA,25.95923,-80.09892,447795,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,41.99475262,41.99475262,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-25-5311","2015-9-25-5311-5007",1
"558","SEFCRI","5322",5034,2015,9,25,"LIRM","MIDR0",0,NA,25.82917,-80.09195,495035,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,50.85302,51.83727262,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-25-5322","2015-9-25-5322-5034",1
"559","SEFCRI","5331",5033,2015,9,25,"LIRM","MIDR1",1,NA,25.82493,-80.09047,496348,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,54.13386,54.13386,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-25-5331","2015-9-25-5331-5033",1
"560","SEFCRI","5334",5036,2015,9,25,"CPDP","OFFR0",0,NA,25.81425,-80.09047,500284,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,49.86876738,49.86876738,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-25-5334","2015-9-25-5334-5036",1
"561","SEFCRI","5602",5172,2015,9,25,"LIRM","MIDR0",0,NA,25.91491,-80.09363,463872,"Broward-Miami",13,NA,NA,NA,0,NA,0,NA,49.86876738,51.83727262,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-25-5602","2015-9-25-5602-5172",1
"562","FLK","5640",5220,2015,9,28,"CONT_LR","FSLR",NA,NA,25.66008,-80.09681,2013615,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,16.07612,17.06037,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-28-5640","2015-9-28-5640-5220",1
"563","FLK","5644",5193,2015,9,28,"ISOL_LR","FSLR",NA,NA,25.54549,-80.11061,1997734,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,19.02887,20.01312,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-28-5644","2015-9-28-5644-5193",1
"564","FLK","5648",5191,2015,9,28,"SPGR_LR","FMLR",NA,NA,25.49762,-80.10897,1990384,"Biscayne",12,"Forereef",4,"Unprotected",0,NA,0,NA,24.93438,25.91864,10,"ACR CERV","Acropora cervicornis",0,0,NA,NA,NA,NA,NA,NA,NA,"DRM","2015-9-28-5648","2015-9-28-5648-5191",1
